"Disclaimer - The Data provided in the adjusted 52 week high and adjusted 52 week low columns  are adjusted for corporate actions (bonus, splits & rights).For actual (unadjusted) 52 week high & low prices, kindly refer bhavcopy."
"Effective for 24-Jun-2026"
"SYMBOL","SERIES","Adjusted_52_Week_High","52_Week_High_Date","Adjusted_52_Week_Low","52_Week_Low_DT"
"BYKE","BE","     86.50","24-JUN-2025","     26.25","30-MAR-2026"
"BYLD$","BE","-","-","-","-"
"C2C","SM","    888.00","01-SEP-2025","    310.00","09-MAR-2026"
"CADSYS","ST","     75.50","26-JUN-2025","     35.60","09-DEC-2025"
"CALCOM$","EQ","-","-","-","-"
"CALSOFT","BE","     27.83","13-MAY-2026","     10.90","06-APR-2026"
"CAMEXLTD$","EQ","-","-","-","-"
"CAMLINFINE","EQ","    333.30","26-JUN-2025","     96.21","30-MAR-2026"
"CAMPUS","EQ","    304.40","18-JUL-2025","    215.20","30-MAR-2026"
"CAMS","EQ","    875.00","30-JUN-2025","    611.40","23-MAR-2026"
"CANARYS","SM","     36.90","01-AUG-2025","     14.60","30-MAR-2026"
"CANBK","EQ","    162.89","26-FEB-2026","    103.55","29-AUG-2025"
"CANDOUR$","EQ","-","-","-","-"
"CANFINHOME","EQ","    971.50","26-DEC-2025","    708.60","29-AUG-2025"
"CANHLIFE","EQ","    159.00","16-FEB-2026","    106.00","17-OCT-2025"
"CANTABIL","EQ","    321.50","06-FEB-2026","    208.50","29-MAY-2026"
"CAPACITE","EQ","    339.65","27-JUN-2025","    180.00","16-MAR-2026"
"CAPFIN$","BE","-","-","-","-"
"CAPILLARY","EQ","    798.95","26-NOV-2025","    464.25","27-MAR-2026"
"CAPINVIT","IV","     85.00","21-JUL-2025","     67.00","27-MAR-2026"
"CAPITALSFB","EQ","    330.65","22-JUL-2025","    206.55","30-MAR-2026"
"CAPLIPOINT","EQ","   2560.00","19-JUN-2026","   1500.30","30-MAR-2026"
"CAPPIPES$","EQ","-","-","-","-"
"CAPRICORN$","BE","-","-","-","-"
"CAPRO$","EQ","-","-","-","-"
"CAPTRUST","BE","     52.94","23-JUN-2025","     10.98","30-MAR-2026"
"CARBORUNIV","EQ","   1306.90","19-JUN-2026","    735.20","23-MAR-2026"
"CARERATING","EQ","   1932.00","04-JUL-2025","   1392.70","23-MAR-2026"
"CARGOSOL$","SM","-","-","-","-"
"CARGOTRAN$","SM","-","-","-","-"
"CARNATIN$","BE","-","-","-","-"
"CARRARO","EQ","    667.55","16-APR-2026","    402.80","23-JUN-2025"
"CARTRADE","EQ","   3290.50","17-NOV-2025","   1557.00","27-JUN-2025"
"CARYSIL","EQ","   1247.90","19-JUN-2026","    732.10","21-JAN-2026"
"CASHIEINAV","EQ","-","-","-","-"
"CASHIETF","EQ","   1068.00","23-JUN-2026","   1001.71","06-AUG-2025"
"CASPIAN$","BE","-","-","-","-"
"CASTORA$","BE","-","-","-","-"
"CASTROLIND","EQ","    232.43","14-JUL-2025","    170.10","24-MAR-2026"
"CATVISION$","EQ","-","-","-","-"
"CBAZAAR","SM","      8.00","04-JUL-2025","      3.05","12-NOV-2025"
"CBPL$","SM","-","-","-","-"
"CCAL$","ST","-","-","-","-"
"CCAVENUE","EQ","     23.42","25-JUN-2025","     12.92","30-MAR-2026"
"CCCL","EQ","     28.87","17-SEP-2025","     12.76","30-MAR-2026"
"CCDL$","EQ","-","-","-","-"
"CCHHL","EQ","     20.99","10-JUL-2025","     10.03","30-MAR-2026"
"CCL","EQ","   1236.20","10-JUN-2026","    779.95","23-JUN-2025"
"CCLINTER$","EQ","-","-","-","-"
"CCME$","BE","-","-","-","-"
"CDG$","BE","-","-","-","-"
"CDSL","EQ","   1814.00","02-JUL-2025","   1116.30","30-MAR-2026"
"CEATLTD","EQ","   4438.00","23-OCT-2025","   3000.50","26-AUG-2025"
"CEDAAR","SM","    136.30","11-JUL-2025","     18.85","02-APR-2026"
"CEEJAY$","EQ","-","-","-","-"
"CEENIK$","EQ","-","-","-","-"
"CEETAIN$","EQ","-","-","-","-"
"CEIGALL","EQ","    390.80","19-JUN-2026","    222.61","09-DEC-2025"
"CEINSYS","EQ","   1249.90","20-APR-2026","    855.00","09-MAR-2026"
"CELEBRITY","EQ","     15.35","14-JUL-2025","      5.65","30-MAR-2026"
"CELLA$","BE","-","-","-","-"
"CELLECOR","ST","     43.85","11-MAY-2026","     21.80","30-MAR-2026"
"CELLO","EQ","    673.80","30-OCT-2025","    365.00","29-MAY-2026"
"CELLPOINT","SM","     21.15","03-JUL-2025","     11.70","30-MAR-2026"
"CEMAINFRA$","EQ","-","-","-","-"
"CEMPRO","EQ","   1291.60","23-JUN-2026","    503.30","23-MAR-2026"
"CENLUB$","EQ","-","-","-","-"
"CENTENKA","EQ","    577.60","22-MAY-2026","    371.20","30-MAR-2026"
"CENTEXT","EQ","     34.75","10-OCT-2025","     15.67","30-MAR-2026"
"CENTRALBK","EQ","     40.92","26-FEB-2026","     29.32","02-JUN-2026"
"CENTRUM","EQ","     41.90","16-JUL-2025","     19.66","13-MAR-2026"
"CENTUM","EQ","   3749.80","23-JUN-2026","   2044.20","12-JAN-2026"
"CENTUPLE$","EQ","-","-","-","-"
"CENTURYPLY","EQ","    859.00","03-FEB-2026","    618.50","23-MAR-2026"
"CERA","EQ","   7100.00","17-JUL-2025","   4461.10","16-MAR-2026"
"CEREBRAINT","BZ","     10.08","17-OCT-2025","      2.98","21-MAY-2026"
"CESC","EQ","    204.50","04-MAY-2026","    138.12","27-JAN-2026"
"CEWATER","EQ","    656.00","28-JUL-2025","    235.00","16-MAR-2026"
"CFEL$","EQ","-","-","-","-"
"CFF$","SM","-","-","-","-"
"CFL$","BE","-","-","-","-"
"CGCL","EQ","    225.99","19-JUN-2026","    151.10","04-MAR-2026"
"CGFL$","EQ","-","-","-","-"
"CGPOWER","EQ","    969.90","18-JUN-2026","    525.50","27-JAN-2026"
"CGRAPHICS","SM","    259.00","02-SEP-2025","    122.00","22-MAY-2026"
"CGVAK$","EQ","-","-","-","-"
"CHADPAP$","EQ","-","-","-","-"
"CHALET","EQ","   1082.00","01-AUG-2025","    691.35","30-MAR-2026"
"CHALLANI$","EQ","-","-","-","-"
"CHAMBLFERT","EQ","    580.70","03-SEP-2025","    399.75","16-MAR-2026"
"CHAMUNDA","SM","     59.00","18-NOV-2025","     38.00","01-JUN-2026"
"CHANDAN","SM","    358.00","18-NOV-2025","    184.50","30-JUN-2025"
"CHANDNIMA$","EQ","-","-","-","-"
"CHANDRAP$","BE","-","-","-","-"
"CHANDRIMA$","EQ","-","-","-","-"
"CHATHA$","SM","-","-","-","-"
"CHAVDA","SM","    137.00","09-DEC-2025","     80.60","30-MAR-2026"
"CHCL$","ST","-","-","-","-"
"CHEMBOND","BE","    234.99","26-JUN-2025","    105.15","30-MAR-2026"
"CHEMBONDCH","BE","    244.99","25-AUG-2025","    104.85","30-MAR-2026"
"CHEMCON","EQ","    295.00","25-SEP-2025","    125.00","30-MAR-2026"
"CHEMCRUX$","EQ","-","-","-","-"
"CHEMFAB","BE","    849.60","03-JUL-2025","    290.35","30-MAR-2026"
"CHEMICAL","EQ","     31.00","09-JUN-2026","     24.50","30-MAR-2026"
"CHEMIESYN$","BE","-","-","-","-"
"CHEMINAV","EQ","-","-","-","-"
"CHEMKART$","ST","-","-","-","-"
"CHEMPLASTS","EQ","    477.75","23-JUL-2025","    193.11","11-JUN-2026"
"CHEMTECH$","EQ","-","-","-","-"
"CHENFERRO$","EQ","-","-","-","-"
"CHENNPETRO","EQ","   1249.00","10-JUN-2026","    620.85","18-AUG-2025"
"CHETANA","ST","     92.00","10-JUL-2025","     30.10","30-MAR-2026"
"CHEVIOT","EQ","   1370.50","07-MAY-2026","    898.00","30-MAR-2026"
"CHGOLDINAV","EQ","-","-","-","-"
"CHIRAHARI$","ST","-","-","-","-"
"CHLLTD$","EQ","-","-","-","-"
"CHLOGIST$","EQ","-","-","-","-"
"CHOICEGOLD","EQ","    175.49","29-JAN-2026","    115.79","30-MAR-2026"
"CHOICEIN","EQ","    860.50","05-JAN-2026","    568.70","23-MAR-2026"
"CHOKSI$","BE","-","-","-","-"
"CHOKSILA$","BE","-","-","-","-"
"CHOLAFIN","EQ","   1831.50","06-JAN-2026","   1299.40","02-APR-2026"
"CHOLAHLDNG","EQ","   2231.60","02-JUL-2025","   1305.00","23-MAR-2026"
"CHORDIA$","EQ","-","-","-","-"
"CHOTHANI$","SM","-","-","-","-"
"CHROME$","EQ","-","-","-","-"
"CHRTEDCA$","EQ","-","-","-","-"
"CHTR$","ST","-","-","-","-"
"CIANAGRO$","BE","-","-","-","-"
"CIEINDIA","EQ","    526.00","23-FEB-2026","    381.10","29-AUG-2025"
"CIFL","EQ","     43.90","23-JUN-2025","     20.42","02-APR-2026"
"CIL$","BE","-","-","-","-"
"CILSEC$","EQ","-","-","-","-"
"CINDHO$","EQ","-","-","-","-"
"CINELINE","EQ","     97.99","31-JUL-2025","     73.35","30-MAR-2026"
"CINEVISTA","EQ","     22.80","25-SEP-2025","     12.16","30-MAR-2026"
"CIPLA","EQ","   1673.00","23-OCT-2025","   1165.70","02-APR-2026"
"CITADEL$","EQ","-","-","-","-"
"CITICHEM$","SM","-","-","-","-"
"CITIPOR$","EQ","-","-","-","-"
"CITIUSINVT","IV","    107.70","30-APR-2026","    101.50","25-MAY-2026"
"CITURGIA$","EQ","-","-","-","-"
"CITYMAN$","EQ","-","-","-","-"
"CITYONLIN$","BE","-","-","-","-"
"CITYSQUAR$","ST","-","-","-","-"
"CKKRETAIL","SM","    265.25","19-FEB-2026","    112.20","14-MAY-2026"
"CLARA$","SM","-","-","-","-"
"CLASELE$","BE","-","-","-","-"
"CLASSICEIL","ST","    113.90","25-SEP-2025","     34.75","30-MAR-2026"
"CLEAN","EQ","   1521.90","25-JUN-2025","    652.00","30-MAR-2026"
"CLEANMAX","EQ","   1533.60","22-JUN-2026","    727.10","30-MAR-2026"
"CLEDUCATE","BE","    120.80","22-AUG-2025","     35.48","02-MAR-2026"
"CLENON$","BE","-","-","-","-"
"CLFL$","EQ","-","-","-","-"
"CLIOINFO$","BE","-","-","-","-"
"CLN$","SM","-","-","-","-"
"CLSEL","EQ","    395.75","01-JUL-2025","    203.75","30-MAR-2026"
"CLSL","SM","     62.80","10-SEP-2025","     39.05","01-JUN-2026"
"CMBL$","EQ","-","-","-","-"
"CMMHOSP$","EQ","-","-","-","-"
"CMNL","SM","    183.90","10-NOV-2025","     90.00","30-MAR-2026"
"CMPDI","EQ","    264.00","23-JUN-2026","    150.16","07-APR-2026"
"CMRGREEN","EQ","    268.96","10-JUN-2026","    231.30","16-JUN-2026"
"CMRSL","SM","     96.75","26-SEP-2025","     52.45","30-MAR-2026"
"CMSINFO","EQ","    541.15","17-JUL-2025","    261.90","30-MAR-2026"
"CMXLTD$","EQ","-","-","-","-"
"CNCRD$","SM","-","-","-","-"
"CNINFOTEC$","SM","-","-","-","-"
"CNL","EQ","    799.00","15-DEC-2025","    525.00","30-MAR-2026"
"COALINDIA","EQ","    491.25","30-APR-2026","    368.65","28-AUG-2025"
"COARO$","BE","-","-","-","-"
"COASTCORP","EQ","     66.70","15-MAY-2026","     30.01","01-SEP-2025"
"COCHINM$","EQ","-","-","-","-"
"COCHINSHIP","EQ","   2278.00","24-JUN-2025","   1187.00","30-MAR-2026"
"COCHMAL$","EQ","-","-","-","-"
"COCKERILL","EQ","  10871.50","10-JUN-2026","   4955.00","20-APR-2026"
"COFFEEDAY","BE","     51.46","01-SEP-2025","     21.00","30-MAR-2026"
"COFORGE","EQ","   1994.00","08-JUL-2025","   1008.10","17-MAR-2026"
"COHANCE","EQ","   1121.15","17-JUL-2025","    266.70","09-MAR-2026"
"COLAB$","EQ","-","-","-","-"
"COLINZ$","BE","-","-","-","-"
"COLORCHIP$","EQ","-","-","-","-"
"COLPAL","EQ","   2504.00","04-SEP-2025","   1782.00","30-MAR-2026"
"COMCL$","BE","-","-","-","-"
"COMFINCAP$","EQ","-","-","-","-"
"COMFINTE","EQ","      9.19","14-MAY-2026","      5.61","16-JUN-2026"
"COMMAND$","ST","-","-","-","-"
"COMMITTED","ST","    319.00","23-JUN-2026","    174.25","22-JAN-2026"
"COMMOIETF","EQ","    110.56","26-MAY-2026","     86.29","23-JUN-2025"
"COMPEAU$","EQ","-","-","-","-"
"COMPINFO","BZ","      2.96","21-JUL-2025","       .91","30-MAR-2026"
"COMPUPN$","EQ","-","-","-","-"
"COMPUSOFT","EQ","     23.50","16-JUL-2025","     12.00","12-MAR-2026"
"COMRADE$","SM","-","-","-","-"
"COMSYN","EQ","    199.90","24-FEB-2026","    123.30","09-JUL-2025"
"CONART$","EQ","-","-","-","-"
"CONCOR","EQ","    629.20","10-JUL-2025","    421.45","23-MAR-2026"
"CONCORD$","EQ","-","-","-","-"
"CONCORDBIO","EQ","   1980.00","24-JUL-2025","    987.00","02-APR-2026"
"CONFIPET","EQ","     80.57","04-JUN-2026","     28.06","09-MAR-2026"
"CONNPLEX","SM","    311.90","11-MAY-2026","    177.00","21-AUG-2025"
"CONS","EQ","     13.20","04-SEP-2025","     10.20","04-MAR-2026"
"CONSOFINVT","EQ","    254.00","05-JUN-2026","    152.00","09-DEC-2025"
"CONSTRONI$","EQ","-","-","-","-"
"CONSUMBEES","EQ","    144.38","21-OCT-2025","    114.00","30-MAR-2026"
"CONSUMER","EQ","     12.87","08-SEP-2025","      9.69","02-APR-2026"
"CONSUMIETF","EQ","    141.27","30-APR-2026","     94.65","30-APR-2026"
"CONSUMINAV","EQ","-","-","-","-"
"CONTAINE$","ST","-","-","-","-"
"CONTAINER$","EQ","-","-","-","-"
"CONTCHM$","EQ","-","-","-","-"
"CONTI","SM","     31.95","04-JUL-2025","     12.05","18-JUN-2026"
"CONTICON$","EQ","-","-","-","-"
"CONTILI$","EQ","-","-","-","-"
"CONTPTR$","EQ","-","-","-","-"
"CONTROLPR","EQ","    917.50","15-JUL-2025","    517.00","30-MAR-2026"
"COOLCAPS","ST","     99.50","23-SEP-2025","     20.80","04-JUN-2026"
"CORAGRO$","BE","-","-","-","-"
"CORALAB$","EQ","-","-","-","-"
"CORALFINAC","EQ","     52.49","23-JUL-2025","     25.01","30-MAR-2026"
"CORDSCABLE","BE","    259.40","29-MAY-2026","    127.01","30-MAR-2026"
"COROENGG$","EQ","-","-","-","-"
"COROMANDEL","EQ","   2718.90","31-JUL-2025","   1706.50","08-JUN-2026"
"CORONA","EQ","   2100.70","17-JUN-2026","   1336.60","23-DEC-2025"
"COSCO$","EQ","-","-","-","-"
"COSMICCRF$","ST","-","-","-","-"
"COSMOFIRST","EQ","   1307.20","23-JUN-2025","    560.80","02-FEB-2026"
"COSPOWER$","ST","-","-","-","-"
"COSYN$","EQ","-","-","-","-"
"COTFAB$","SM","-","-","-","-"
"COUNCODOS","EQ","      8.89","05-SEP-2025","      3.71","25-MAR-2026"
"COVANCE$","BE","-","-","-","-"
"CPCAP","BE","    174.25","09-JUL-2025","     73.51","30-MAR-2026"
"CPEDU","EQ","    338.75","29-OCT-2025","    141.00","30-MAR-2026"
"CPL$","EQ","-","-","-","-"
"CPML$","SM","-","-","-","-"
"CPPLUS","EQ","   3740.00","22-JUN-2026","   1015.00","05-AUG-2025"
"CPS","SM","   1349.25","10-FEB-2026","    660.00","12-AUG-2025"
"CPSEETF","EQ","    112.00","18-JUN-2026","     85.67","29-AUG-2025"
"CPSEETFNAV","EQ","-","-","-","-"
"CRAFTROOT$","BE","-","-","-","-"
"CRAFTSMAN","EQ","   9938.00","19-JUN-2026","   5100.00","23-JUN-2025"
"CRAMC","EQ","    353.40","27-OCT-2025","    214.20","09-MAR-2026"
"CRANEINFR$","EQ","-","-","-","-"
"CRANESSOF$","BE","-","-","-","-"
"CRANEX$","EQ","-","-","-","-"
"CRAVATEX$","EQ","-","-","-","-"
"CRAYONS","SM","     70.00","16-JUL-2025","     23.60","27-MAR-2026"
"CREATIVE$","EQ","-","-","-","-"
"CREATIVEYE","EQ","     10.58","27-JUN-2025","      5.41","30-MAR-2026"
"CREDITACC","EQ","   1568.00","05-MAY-2026","   1113.00","23-MAR-2026"
"CRESANTO$","BE","-","-","-","-"
"CRESCENTI$","EQ","-","-","-","-"
"CREST","EQ","    420.65","25-JUN-2025","    298.15","30-MAR-2026"
"CRIMSON$","BE","-","-","-","-"
"CRISIL","EQ","   6139.00","27-JUN-2025","   3686.00","02-APR-2026"
"CRIZAC","EQ","    387.95","08-SEP-2025","    173.35","30-MAR-2026"
"CROISSANC$","EQ","-","-","-","-"
"CROMPTON","EQ","    362.00","27-JUN-2025","    217.40","30-JAN-2026"
"CROPSTER$","EQ","-","-","-","-"
"CROWN","EQ","    196.66","23-JUN-2025","    100.62","30-MAR-2026"
"CRSL$","EQ","-","-","-","-"
"CRSTCHM$","BE","-","-","-","-"
"CRYOGENIC$","ST","-","-","-","-"
"CSBBANK","EQ","    574.40","05-JAN-2026","    324.80","16-MAR-2026"
"CSL$","EQ","-","-","-","-"
"CSLFINANCE","EQ","    349.00","01-JUL-2025","    214.15","30-MAR-2026"
"CSSL","SM","    164.00","01-FEB-2026","     89.50","13-MAY-2026"
"CSURGSU$","EQ","-","-","-","-"
"CTCL$","SM","-","-","-","-"
"CTE","EQ","     59.93","31-OCT-2025","     20.51","24-MAR-2026"
"CTL$","EQ","-","-","-","-"
"CTLLAB$","SM","-","-","-","-"
"CUB","EQ","    243.08","03-FEB-2026","    140.29","23-JUN-2025"
"CUBEINVIT","IV","    152.00","24-APR-2026","    126.00","26-JUN-2025"
"CUBEXTUB","EQ","    143.69","30-DEC-2025","     73.10","30-MAR-2026"
"CUDML","ST","    191.00","11-JUN-2026","     84.95","30-MAR-2026"
"CUMMINSIND","EQ","   6100.00","29-MAY-2026","   3218.60","23-JUN-2025"
"CUPID","EQ","    182.70","23-JUN-2026","     18.18","23-JUN-2025"
"CUPIDALBV$","BE","-","-","-","-"
"CURAA","EQ","    337.00","25-AUG-2025","     71.87","28-JAN-2026"
"CURIS","SM","    147.90","14-NOV-2025","     83.60","23-MAR-2026"
"CURRENT","SM","    163.00","18-SEP-2025","    100.50","18-JUN-2026"
"CWD$","SM","-","-","-","-"
"CYBELEIND$","EQ","-","-","-","-"
"CYBERMEDIA","BE","     22.81","12-SEP-2025","     11.30","30-MAR-2026"
"CYBERTECH","EQ","    274.80","03-OCT-2025","     95.30","09-MAR-2026"
"CYIENT","EQ","   1327.40","25-JUN-2025","    750.30","30-MAR-2026"
"CYIENTDLM","EQ","    505.50","08-JUL-2025","    265.20","30-MAR-2026"
"DABUR","EQ","    577.00","04-SEP-2025","    403.35","02-APR-2026"
"DACHEPALL$","ST","-","-","-","-"
"DAICHI","EQ","    345.00","23-JUN-2026","    229.90","10-JUN-2026"
"DAL$","EQ","-","-","-","-"
"DALBHARAT","EQ","   2496.30","17-SEP-2025","   1605.00","11-JUN-2026"
"DALMIASUG","EQ","    419.90","27-JUN-2025","    261.40","21-JAN-2026"
"DAMCAPITAL","EQ","    286.00","07-NOV-2025","    119.22","16-MAR-2026"
"DAMODARIND","EQ","     41.49","01-JUL-2025","     20.00","01-APR-2026"
"DANGEE","EQ","      6.34","01-JUL-2025","      2.53","01-FEB-2026"
"DANISH","SM","   1189.00","24-JUN-2025","    550.50","30-MAR-2026"
"DANLAW$","BE","-","-","-","-"
"DANUBE$","EQ","-","-","-","-"
"DAPS$","ST","-","-","-","-"
"DARJEELIN$","BE","-","-","-","-"
"DARSHANOR$","EQ","-","-","-","-"
"DATAMATICS","EQ","   1120.00","07-AUG-2025","    593.95","23-JUN-2025"
"DATAPATTNS","EQ","   4955.90","19-JUN-2026","   2131.00","27-JAN-2026"
"DATIWARE$","BE","-","-","-","-"
"DAULAT$","EQ","-","-","-","-"
"DAVANGERE","EQ","      5.50","22-JAN-2026","      3.03","10-OCT-2025"
"DAVIN$","SM","-","-","-","-"
"DBCORP","EQ","    291.85","01-JUL-2025","    184.51","30-MAR-2026"
"DBEIL","BE","     18.56","29-SEP-2025","      5.15","30-MAR-2026"
"DBL","EQ","    585.00","24-SEP-2025","    382.05","27-MAR-2026"
"DBOL","BE","    130.73","04-MAY-2026","     69.00","19-NOV-2025"
"DBREALTY","BE","    252.67","09-JUL-2025","     83.50","30-MAR-2026"
"DBSTOCKBRO","EQ","     36.33","25-JUN-2025","     23.15","19-FEB-2026"
"DCAL","EQ","    321.95","23-SEP-2025","    128.50","30-MAR-2026"
"DCBBANK","EQ","    205.90","27-APR-2026","    119.51","28-AUG-2025"
"DCCL","SM","     65.00","11-JUL-2025","     33.00","01-APR-2026"
"DCG","SM","     80.40","18-JUL-2025","     47.00","30-MAR-2026"
"DCI","BE","    475.00","08-APR-2026","    201.35","31-JUL-2025"
"DCM","BE","    136.00","11-JUL-2025","     55.00","30-MAR-2026"
"DCMFINSERV","BE","      8.55","17-MAR-2026","      3.70","09-MAR-2026"
"DCMNVL","BE","    203.80","01-AUG-2025","     95.60","30-MAR-2026"
"DCMSHRIRAM","EQ","   1502.30","24-JUL-2025","    945.10","09-MAR-2026"
"DCMSIL","BE","    105.27","19-MAR-2026","     49.50","17-FEB-2026"
"DCMSRIND","EQ","    181.90","01-OCT-2025","     31.90","24-MAR-2026"
"DCW","EQ","     87.20","27-JUN-2025","     37.11","30-MAR-2026"
"DCXINDIA","EQ","    302.70","23-JUN-2025","    153.30","30-MAR-2026"
"DDEVPLSTIK","EQ","    360.00","06-OCT-2025","    185.15","30-MAR-2026"
"DECCAN$","BE","-","-","-","-"
"DECCANCE","EQ","   1164.90","11-SEP-2025","    538.00","30-MAR-2026"
"DECCANTRAN","SM","     42.95","20-AUG-2025","     16.25","30-MAR-2026"
"DECNGOLD","EQ","    235.00","22-JUN-2026","    114.80","12-MAY-2026"
"DECOMIC$","EQ","-","-","-","-"
"DECPO$","EQ","-","-","-","-"
"DEEDEV","BE","    760.00","18-JUN-2026","    183.00","27-JAN-2026"
"DEEM","SM","     65.80","12-AUG-2025","     29.35","30-MAR-2026"
"DEEP$","EQ","-","-","-","-"
"DEEPAI$","EQ","-","-","-","-"
"DEEPAKCHE$","SM","-","-","-","-"
"DEEPAKFERT","EQ","   1778.60","03-JUL-2025","    866.40","23-MAR-2026"
"DEEPAKNTR","EQ","   2012.00","02-JUL-2025","   1280.00","30-MAR-2026"
"DEEPAKSP$","EQ","-","-","-","-"
"DEEPINDS","EQ","    578.00","03-SEP-2025","    330.00","13-MAR-2026"
"DEFENCE","EQ","     82.32","23-JUN-2026","     58.91","30-MAR-2026"
"DEFENCINAV","EQ","-","-","-","-"
"DEFRAIL$","SM","-","-","-","-"
"DELAPLEX","SM","    194.85","03-OCT-2025","     81.15","30-MAR-2026"
"DELHIVERY","EQ","    491.70","22-JUN-2026","    355.10","23-JUN-2025"
"DELPHIFX","EQ","     18.25","13-FEB-2026","      7.29","10-JUN-2026"
"DELTACORP","EQ","     98.80","20-AUG-2025","     48.30","30-MAR-2026"
"DELTAMAGNT","EQ","     99.79","01-JUL-2025","     45.51","30-MAR-2026"
"DELTIC","ST","     83.95","30-JUL-2025","     28.05","30-MAR-2026"
"DEN","EQ","     42.60","16-JUL-2025","     22.52","30-MAR-2026"
"DENEERS","SM","    354.25","24-JUN-2025","    132.00","20-NOV-2025"
"DENISCHEM$","EQ","-","-","-","-"
"DENORA","EQ","    994.50","30-JUL-2025","    559.00","01-FEB-2026"
"DENTA","EQ","    479.60","07-OCT-2025","    222.00","09-MAR-2026"
"DENTALKART","SM","    690.00","04-AUG-2025","    322.50","25-MAR-2026"
"DESCO$","ST","-","-","-","-"
"DESHRAK$","BE","-","-","-","-"
"DESIFARMS$","EQ","-","-","-","-"
"DESTINY","SM","    143.00","15-OCT-2025","     83.05","23-JUN-2025"
"DEVIT","EQ","     50.89","21-AUG-2025","     22.25","02-MAR-2026"
"DEVITRD$","BE","-","-","-","-"
"DEVX","EQ","     64.05","17-SEP-2025","     29.95","30-MAR-2026"
"DEVYANI","EQ","    191.00","11-SEP-2025","     91.55","02-APR-2026"
"DFL$","EQ","-","-","-","-"
"DFPL$","ST","-","-","-","-"
"DGCONTENT","EQ","     51.00","07-JUL-2025","     21.61","30-MAR-2026"
"DGL$","ST","-","-","-","-"
"DHABRIYA$","EQ","-","-","-","-"
"DHAMPURE$","EQ","-","-","-","-"
"DHAMPURSUG","EQ","    167.25","05-MAY-2026","    110.00","21-JAN-2026"
"DHANBANK","EQ","     35.17","03-JUN-2026","     19.45","30-MAR-2026"
"DHANCOT$","BE","-","-","-","-"
"DHANFAB$","EQ","-","-","-","-"
"DHANLAXMI","SM","     53.50","07-JUL-2025","     20.05","30-MAR-2026"
"DHANROTO$","EQ","-","-","-","-"
"DHANSA","ST","     48.30","01-AUG-2025","     16.20","01-APR-2026"
"DHANSAFAL$","EQ","-","-","-","-"
"DHANUKA","EQ","   1975.00","01-AUG-2025","    889.60","30-MAR-2026"
"DHARAN","BZ","       .61","29-SEP-2025","       .11","25-MAY-2026"
"DHARARAIL","SM","    172.50","10-JUN-2026","     90.05","30-MAR-2026"
"DHARIWAL","SM","     48.30","05-MAR-2026","     14.24","16-JUL-2025"
"DHARMAJ","EQ","    386.50","25-AUG-2025","    210.65","27-JAN-2026"
"DHARNI$","SM","-","-","-","-"
"DHATRE$","EQ","-","-","-","-"
"DHENUBUIL$","BE","-","-","-","-"
"DHILLON$","SM","-","-","-","-"
"DHINDIA$","BE","-","-","-","-"
"DHOOTIN$","EQ","-","-","-","-"
"DHPIND$","EQ","-","-","-","-"
"DHRUV","BE","     75.00","10-JUL-2025","     22.22","20-FEB-2026"
"DHRUVCA$","BE","-","-","-","-"
"DHTL","SM","    125.20","03-NOV-2025","     36.90","12-SEP-2025"
"DHUNINV","EQ","   1575.00","24-JUL-2025","    667.10","30-MAR-2026"
"DHYAANITR$","SM","-","-","-","-"
"DIACABS","EQ","    219.00","16-JUN-2026","    101.67","23-JUN-2025"
"DIAMANT$","BE","-","-","-","-"
"DIAMINESQ","EQ","    457.95","30-JUN-2025","    208.01","24-MAR-2026"
"DIAMONDYD","EQ","   1223.40","01-JAN-2026","    858.90","27-MAR-2026"
"DIANATEA$","EQ","-","-","-","-"
"DICIND","EQ","    666.75","27-JUN-2025","    450.50","19-JAN-2026"
"DIDL$","EQ","-","-","-","-"
"DIFFNKG","EQ","    418.20","11-SEP-2025","    216.80","19-MAR-2026"
"DIGIDRIVE","EQ","     36.85","01-AUG-2025","     16.10","27-MAR-2026"
"DIGIKORE","SM","    100.00","03-NOV-2025","     45.35","22-MAY-2026"
"DIGILOGIC$","SM","-","-","-","-"
"DIGISPICE","BE","     35.50","16-SEP-2025","     14.82","30-MAR-2026"
"DIGITIDE","EQ","    279.69","23-JUL-2025","     69.90","23-MAR-2026"
"DIGJAMLMTD","EQ","     59.75","15-SEP-2025","     32.83","27-JUN-2025"
"DIKSAT$","ST","-","-","-","-"
"DILIGENT$","EQ","-","-","-","-"
"DIRL","SM","     31.05","01-JUL-2025","      8.90","19-MAR-2026"
"DISAQ","EQ","  12796.80","28-APR-2026","  10851.00","08-JUN-2026"
"DISHTV","BE","      6.54","21-JUL-2025","      1.82","30-MAR-2026"
"DITCO$","EQ","-","-","-","-"
"DIVGIITTS","EQ","    896.00","16-JUN-2026","    572.30","23-JUN-2025"
"DIVIDEINAV","EQ","-","-","-","-"
"DIVIDEND","EQ","     38.03","28-JAN-2026","     33.15","23-MAR-2026"
"DIVINEHIRA","ST","    346.50","11-MAY-2026","     50.10","25-JUN-2025"
"DIVISLAB","EQ","   7071.50","08-JUL-2025","   5636.50","29-SEP-2025"
"DIVOPPBEES","EQ","     87.09","11-FEB-2026","     72.13","01-APR-2026"
"DIVSHKT$","EQ","-","-","-","-"
